"999,""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""92"",""87833"",""0.0-92.0"",""2365186""";
"999,""fixation_cross"",""999"",""999"",""fixation"",""1"",""1"",""2"",""5"",""1"",""8"",""3"",""10"",""1"",""html-keyboard-response"",""93"",""88337"",""0.0-93.0"",""2365186""";
"999,""imgJS/WMN_scramble_74.jpg,imgJS/WMN_scramble_90.jpg,imgJS/WMN_scramble_64.jpg,imgJS/WMN_scramble_16.jpg,imgJS/WMN_scramble_66.jpg,imgJS/WMN_scramble_13.jpg,imgJS/WMN_scramble_75.jpg,imgJS/WMN_scramble_13.jpg,imgJS/WMN_63.jpg,imgJS/WMN_scramble_1.jpg,"",""999"",""999"",""rsvp_img_15"",""1"",""1"",""2"",""5"",""1"",""8"",""3"",""10"",""1"",""rsvp_flux"",""94"",""89391"",""0.0-94.0"",""2365186""";
"168.0650000344,""<div style=""""font-size:24px";"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>"",""999"",""78"",""rsvpAnswFem"",""1"",""1"",""2"",""5"",""1"",""8"",""3"",""10"",""1"",""html-keyboard-response"",""95"",""89562"",""0.0-95.0"",""2365186"""
"999,""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""96"",""90597"",""0.0-96.0"",""2365186""";
"999,""fixation_cross"",""999"",""999"",""fixation"",""1"",""2"",""2"",""4"",""1"",""4"",""0"",""6"",""1"",""html-keyboard-response"",""97"",""91102"",""0.0-97.0"",""2365186""";
"999,""imgJS/WFF_scramble_25.jpg,imgJS/WFF_scramble_29.jpg,imgJS/WFF_scramble_2.jpg,imgJS/WFF_scramble_12.jpg,imgJS/WFF_15.jpg,imgJS/WFF_scramble_28.jpg,imgJS/WMF_26.jpg,imgJS/WFF_scramble_1.jpg,imgJS/WFF_scramble_18.jpg,imgJS/WFF_scramble_18.jpg,imgJS/WFF_"",""999"",""999"",""rsvp_img_15"",""1"",""2"",""2"",""4"",""1"",""4"",""0"",""6"",""1"",""rsvp_flux"",""98"",""92155"",""0.0-98.0"",""2365186""";
"434.36999997357,""<div style=""""font-size:24px";"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>"",""999"",""78"",""rsvpAnswHom"",""1"",""2"",""2"",""4"",""1"",""4"",""0"",""6"",""1"",""html-keyboard-response"",""99"",""92592"",""0.0-99.0"",""2365186"""
"999,""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""100"",""93628"",""0.0-100.0"",""2365186""";
"999,""fixation_cross"",""999"",""999"",""fixation"",""1"",""3"",""2"",""6"",""1"",""7"",""2"",""9"",""0"",""html-keyboard-response"",""101"",""94131"",""0.0-101.0"",""2365186""";
"999,""imgJS/WFN_scramble_59.jpg,imgJS/WFN_scramble_62.jpg,imgJS/WFN_scramble_64.jpg,imgJS/WFN_scramble_15.jpg,imgJS/WFN_scramble_31.jpg,imgJS/WFN_scramble_54.jpg,imgJS/WFN_scramble_37.jpg,imgJS/WFN_33.jpg,imgJS/WFN_scramble_56.jpg,imgJS/WFF_9.jpg,imgJS/WFN"",""999"",""999"",""rsvp_img_15"",""1"",""3"",""2"",""6"",""1"",""7"",""2"",""9"",""0"",""rsvp_flux"",""102"",""95184"",""0.0-102.0"",""2365186""";
"809.54500002554,""<div style=""""font-size:24px";"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>"",""999"",""78"",""rsvpAnswHom"",""1"",""3"",""2"",""6"",""1"",""7"",""2"",""9"",""0"",""html-keyboard-response"",""103"",""95996"",""0.0-103.0"",""2365186"""
"999,""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""104"",""97031"",""0.0-104.0"",""2365186""";
"999,""fixation_cross"",""999"",""999"",""fixation"",""1"",""4"",""2"",""5"",""1"",""7"",""3"",""9"",""0"",""html-keyboard-response"",""105"",""97535"",""0.0-105.0"",""2365186""";
"999,""imgJS/WMN_scramble_12.jpg,imgJS/WMN_scramble_34.jpg,imgJS/WMN_scramble_72.jpg,imgJS/WMN_scramble_57.jpg,imgJS/WMN_scramble_34.jpg,imgJS/WMN_scramble_67.jpg,imgJS/WMN_scramble_80.jpg,imgJS/WMN_12.jpg,imgJS/WMN_scramble_90.jpg,imgJS/WFF_14.jpg,imgJS/WM"",""999"",""999"",""rsvp_img_15"",""1"",""4"",""2"",""5"",""1"",""7"",""3"",""9"",""0"",""rsvp_flux"",""106"",""98589"",""0.0-106.0"",""2365186""";
"850.15499999281,""<div style=""""font-size:24px";"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>"",""999"",""78"",""rsvpAnswFem"",""1"",""4"",""2"",""5"",""1"",""7"",""3"",""9"",""0"",""html-keyboard-response"",""107"",""99442"",""0.0-107.0"",""2365186"""
"999,""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""108"",""100476"",""0.0-108.0"",""2365186""";
"999,""fixation_cross"",""999"",""999"",""fixation"",""1"",""5"",""2"",""6"",""1"",""8"",""2"",""10"",""1"",""html-keyboard-response"",""109"",""100981"",""0.0-109.0"",""2365186""";
"999,""imgJS/WFN_scramble_14.jpg,imgJS/WFN_scramble_8.jpg,imgJS/WFN_scramble_47.jpg,imgJS/WFN_scramble_5.jpg,imgJS/WFN_scramble_6.jpg,imgJS/WFN_scramble_28.jpg,imgJS/WFN_scramble_36.jpg,imgJS/WFN_scramble_14.jpg,imgJS/WFN_3.jpg,imgJS/WFN_scramble_38.jpg,img"",""999"",""999"",""rsvp_img_15"",""1"",""5"",""2"",""6"",""1"",""8"",""2"",""10"",""1"",""rsvp_flux"",""110"",""102035"",""0.0-110.0"",""2365186""";
"578.22500000475,""<div style=""""font-size:24px";"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>"",""999"",""78"",""rsvpAnswHom"",""1"",""5"",""2"",""6"",""1"",""8"",""2"",""10"",""1"",""html-keyboard-response"",""111"",""102615"",""0.0-111.0"",""2365186"""
"999,""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""112"",""103650"",""0.0-112.0"",""2365186""";
"999,""instructions/instructionsDiapo/Slide4.jpg"",""999"",""999"",""instrCondi"",""2"",""999"",NULL,NULL,""1"",""999"",""999"",""999"",""999"",""image-keyboard-response"",""113"",""104778"",""0.0-113.0"",""2365186""";
"999,""fixation_cross"",""999"",""999"",""fixation"",""2"",""0"",""1"",""4"",""1"",""7"",""2"",""9"",""3"",""html-keyboard-response"",""114"",""105281"",""0.0-114.0"",""2365186""";
"999,""imgJS/WFN_scramble_58.jpg,imgJS/WFN_scramble_41.jpg,imgJS/WFN_scramble_42.jpg,imgJS/WFN_scramble_37.jpg,imgJS/WFN_scramble_72.jpg,imgJS/WFN_scramble_79.jpg,imgJS/WFN_scramble_7.jpg,imgJS/WFN_6.jpg,imgJS/WFN_scramble_46.jpg,imgJS/WMN_63.jpg,imgJS/WFN_"",""999"",""999"",""rsvp_img_15"",""2"",""0"",""1"",""4"",""1"",""7"",""2"",""9"",""3"",""rsvp_flux"",""115"",""106335"",""0.0-115.0"",""2365186""";
"465.68000002299,""<div style=""""font-size:24px";"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>"",""999"",""78"",""rsvpAnswHom"",""2"",""0"",""1"",""4"",""1"",""7"",""2"",""9"",""3"",""html-keyboard-response"",""116"",""106803"",""0.0-116.0"",""2365186"""
"999,""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""117"",""107839"",""0.0-117.0"",""2365186""";
"999,""fixation_cross"",""999"",""999"",""fixation"",""2"",""1"",""1"",""2"",""1"",""6"",""0"",""8"",""2"",""html-keyboard-response"",""118"",""108342"",""0.0-118.0"",""2365186""";
"999,""imgJS/WFF_scramble_27.jpg,imgJS/WFF_scramble_13.jpg,imgJS/WFF_scramble_34.jpg,imgJS/WFF_scramble_31.jpg,imgJS/WFF_scramble_28.jpg,imgJS/WFF_scramble_31.jpg,imgJS/WFF_30.jpg,imgJS/WFF_scramble_12.jpg,imgJS/WFN_18.jpg,imgJS/WFF_scramble_28.jpg,imgJS/WF"",""999"",""999"",""rsvp_img_15"",""2"",""1"",""1"",""2"",""1"",""6"",""0"",""8"",""2"",""rsvp_flux"",""119"",""109395"",""0.0-119.0"",""2365186""";
"605.93499999959,""<div style=""""font-size:24px";"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>"",""999"",""78"",""rsvpAnswHom"",""2"",""1"",""1"",""2"",""1"",""6"",""0"",""8"",""2"",""html-keyboard-response"",""120"",""110004"",""0.0-120.0"",""2365186"""
"999,""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""121"",""111046"",""0.0-121.0"",""2365186""";
"999,""fixation_cross"",""999"",""999"",""fixation"",""2"",""2"",""1"",""1"",""1"",""5"",""1"",""9"",""2"",""html-keyboard-response"",""122"",""111550"",""0.0-122.0"",""2365186""";
"999,""imgJS/WMF_scramble_15.jpg,imgJS/WMF_scramble_19.jpg,imgJS/WMF_scramble_12.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMF_scramble_28.jpg,imgJS/WMF_6.jpg,imgJS/WMF_scramble_11.jpg,imgJS/WMF_scramble_2.jpg,imgJS/WMF_scramble_21.jpg,imgJS/WFN_16.jpg,imgJS/WMF_"",""999"",""999"",""rsvp_img_15"",""2"",""2"",""1"",""1"",""1"",""5"",""1"",""9"",""2"",""rsvp_flux"",""123"",""112602"",""0.0-123.0"",""2365186""";
"553.82500000997,""<div style=""""font-size:24px";"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>"",""999"",""78"",""rsvpAnswFem"",""2"",""2"",""1"",""1"",""1"",""5"",""1"",""9"",""2"",""html-keyboard-response"",""124"",""113158"",""0.0-124.0"",""2365186"""
"999,""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""125"",""114193"",""0.0-125.0"",""2365186""";
"999,""fixation_cross"",""999"",""999"",""fixation"",""2"",""3"",""1"",""3"",""1"",""5"",""1"",""9"",""1"",""html-keyboard-response"",""126"",""114697"",""0.0-126.0"",""2365186""";
"999,""imgJS/WMF_scramble_18.jpg,imgJS/WMF_scramble_15.jpg,imgJS/WMF_scramble_2.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMF_scramble_27.jpg,imgJS/WMF_4.jpg,imgJS/WMF_scramble_1.jpg,imgJS/WMF_scramble_8.jpg,imgJS/WMF_scramble_15.jpg,imgJS/WMF_10.jpg,imgJS/WMF_sc"",""999"",""999"",""rsvp_img_15"",""2"",""3"",""1"",""3"",""1"",""5"",""1"",""9"",""1"",""rsvp_flux"",""127"",""115751"",""0.0-127.0"",""2365186""";
"685.72499998845,""<div style=""""font-size:24px";"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>"",""999"",""78"",""rsvpAnswFem"",""2"",""3"",""1"",""3"",""1"",""5"",""1"",""9"",""1"",""html-keyboard-response"",""128"",""116440"",""0.0-128.0"",""2365186"""
"999,""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""129"",""117476"",""0.0-129.0"",""2365186""";
"999,""fixation_cross"",""999"",""999"",""fixation"",""2"",""4"",""1"",""1"",""1"",""7"",""1"",""11"",""3"",""html-keyboard-response"",""130"",""117982"",""0.0-130.0"",""2365186""";
"999,""imgJS/WMF_scramble_9.jpg,imgJS/WMF_scramble_1.jpg,imgJS/WMF_scramble_2.jpg,imgJS/WMF_scramble_11.jpg,imgJS/WMF_scramble_1.jpg,imgJS/WMF_scramble_23.jpg,imgJS/WMF_scramble_12.jpg,imgJS/WMF_19.jpg,imgJS/WMF_scramble_4.jpg,imgJS/WMF_scramble_20.jpg,imgJ"",""999"",""999"",""rsvp_img_15"",""2"",""4"",""1"",""1"",""1"",""7"",""1"",""11"",""3"",""rsvp_flux"",""131"",""119036"",""0.0-131.0"",""2365186""";
"107.27499995846,""<div style=""""font-size:24px";"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>"",""999"",""78"",""rsvpAnswFem"",""2"",""4"",""1"",""1"",""1"",""7"",""1"",""11"",""3"",""html-keyboard-response"",""132"",""119145"",""0.0-132.0"",""2365186"""
"999,""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""133"",""120181"",""0.0-133.0"",""2365186""";
"999,""fixation_cross"",""999"",""999"",""fixation"",""2"",""5"",""1"",""2"",""1"",""5"",""0"",""7"",""3"",""html-keyboard-response"",""134"",""120685"",""0.0-134.0"",""2365186""";
"999,""imgJS/WFF_scramble_4.jpg,imgJS/WFF_scramble_29.jpg,imgJS/WFF_scramble_25.jpg,imgJS/WFF_scramble_32.jpg,imgJS/WFF_scramble_16.jpg,imgJS/WFF_33.jpg,imgJS/WFF_scramble_3.jpg,imgJS/WMN_40.jpg,imgJS/WFF_scramble_30.jpg,imgJS/WFF_scramble_4.jpg,imgJS/WFF_s"",""999"",""999"",""rsvp_img_15"",""2"",""5"",""1"",""2"",""1"",""5"",""0"",""7"",""3"",""rsvp_flux"",""135"",""121738"",""0.0-135.0"",""2365186""";
"386.49499998428,""<div style=""""font-size:24px";"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>"",""999"",""78"",""rsvpAnswHom"",""2"",""5"",""1"",""2"",""1"",""5"",""0"",""7"",""3"",""html-keyboard-response"",""136"",""122127"",""0.0-136.0"",""2365186"""
"999,""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""137"",""123161"",""0.0-137.0"",""2365186""";
"999,""instructions/instructionsDiapo/Slide7.jpg"",""999"",""999"",""instrCondi"",""3"",""999"",NULL,NULL,""2"",""999"",""999"",""999"",""999"",""image-keyboard-response"",""138"",""125555"",""0.0-138.0"",""2365186""";
"999,""fixation_cross"",""999"",""999"",""fixation"",""3"",""0"",""2"",""5"",""2"",""5"",""3"",""7"",""0"",""html-keyboard-response"",""139"",""126058"",""0.0-139.0"",""2365186""";
"999,""imgJS/WMN_scramble_48.jpg,imgJS/WMN_scramble_22.jpg,imgJS/WMN_scramble_75.jpg,imgJS/WMN_scramble_68.jpg,imgJS/WMN_scramble_47.jpg,imgJS/WMN_65.jpg,imgJS/WMN_scramble_50.jpg,imgJS/WFF_16.jpg,imgJS/WMN_scramble_57.jpg,imgJS/WMN_scramble_6.jpg,imgJS/WMN"",""999"",""999"",""rsvp_img_15"",""3"",""0"",""2"",""5"",""2"",""5"",""3"",""7"",""0"",""rsvp_flux"",""140"",""127111"",""0.0-140.0"",""2365186""";
"631.9600000279,""<div style=""""font-size:24px";"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>"",""999"",""78"",""rsvpAnswFem"",""3"",""0"",""2"",""5"",""2"",""5"",""3"",""7"",""0"",""html-keyboard-response"",""141"",""127745"",""0.0-141.0"",""2365186"""
"999,""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""142"",""128780"",""0.0-142.0"",""2365186""";
"999,""fixation_cross"",""999"",""999"",""fixation"",""3"",""1"",""2"",""3"",""2"",""7"",""1"",""9"",""1"",""html-keyboard-response"",""143"",""129285"",""0.0-143.0"",""2365186""";
"999,""imgJS/WMF_scramble_15.jpg,imgJS/WMF_scramble_7.jpg,imgJS/WMF_scramble_4.jpg,imgJS/WMF_scramble_26.jpg,imgJS/WMF_scramble_29.jpg,imgJS/WMF_scramble_11.jpg,imgJS/WMF_scramble_1.jpg,imgJS/WMF_15.jpg,imgJS/WMF_scramble_3.jpg,imgJS/WMF_9.jpg,imgJS/WMF_scr"",""999"",""999"",""rsvp_img_15"",""3"",""1"",""2"",""3"",""2"",""7"",""1"",""9"",""1"",""rsvp_flux"",""144"",""130339"",""0.0-144.0"",""2365186""";
"361.32500000531,""<div style=""""font-size:24px";"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>"",""999"",""78"",""rsvpAnswFem"",""3"",""1"",""2"",""3"",""2"",""7"",""1"",""9"",""1"",""html-keyboard-response"",""145"",""130703"",""0.0-145.0"",""2365186"""
"999,""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""146"",""131741"",""0.0-146.0"",""2365186""";
"999,""fixation_cross"",""999"",""999"",""fixation"",""3"",""2"",""2"",""4"",""2"",""5"",""2"",""9"",""2"",""html-keyboard-response"",""147"",""132246"",""0.0-147.0"",""2365186""";
"999,""imgJS/WFN_scramble_20.jpg,imgJS/WFN_scramble_21.jpg,imgJS/WFN_scramble_70.jpg,imgJS/WFN_scramble_37.jpg,imgJS/WFN_scramble_53.jpg,imgJS/WFN_73.jpg,imgJS/WFN_scramble_19.jpg,imgJS/WFN_scramble_9.jpg,imgJS/WFN_scramble_33.jpg,imgJS/WFN_26.jpg,imgJS/WFN"",""999"",""999"",""rsvp_img_15"",""3"",""2"",""2"",""4"",""2"",""5"",""2"",""9"",""2"",""rsvp_flux"",""148"",""133301"",""0.0-148.0"",""2365186""";
"366.52500001946,""<div style=""""font-size:24px";"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>"",""999"",""78"",""rsvpAnswHom"",""3"",""2"",""2"",""4"",""2"",""5"",""2"",""9"",""2"",""html-keyboard-response"",""149"",""133670"",""0.0-149.0"",""2365186"""
"999,""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""150"",""134709"",""0.0-150.0"",""2365186""";
"999,""fixation_cross"",""999"",""999"",""fixation"",""3"",""3"",""2"",""5"",""2"",""4"",""3"",""6"",""0"",""html-keyboard-response"",""151"",""135213"",""0.0-151.0"",""2365186""";
"999,""imgJS/WMN_scramble_74.jpg,imgJS/WMN_scramble_1.jpg,imgJS/WMN_scramble_90.jpg,imgJS/WMN_scramble_49.jpg,imgJS/WMN_79.jpg,imgJS/WMN_scramble_79.jpg,imgJS/WFF_23.jpg,imgJS/WMN_scramble_10.jpg,imgJS/WMN_scramble_84.jpg,imgJS/WMN_scramble_81.jpg,imgJS/WMN"",""999"",""999"",""rsvp_img_15"",""3"",""3"",""2"",""5"",""2"",""4"",""3"",""6"",""0"",""rsvp_flux"",""152"",""136266"",""0.0-152.0"",""2365186""";
"488.35499997949,""<div style=""""font-size:24px";"><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>"",""999"",""78"",""rsvpAnswFem"",""3"",""3"",""2"",""5"",""2"",""4"",""3"",""6"",""0"",""html-keyboard-response"",""153"",""136757"",""0.0-153.0"",""2365186"""
"999,""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""154"",""137798"",""0.0-154.0"",""2365186""";
"999,""fixation_cross"",""999"",""999"",""fixation"",""3"",""4"",""2"",""6"",""2"",""8"",""2"",""12"",""1"",""html-keyboard-response"",""155"",""138303"",""0.0-155.0"",""2365186""";
"999,""imgJS/WFN_scramble_86.jpg,imgJS/WFN_scramble_80.jpg,imgJS/WFN_scramble_45.jpg,imgJS/WFN_scramble_66.jpg,imgJS/WFN_scramble_48.jpg,imgJS/WFN_scramble_15.jpg,imgJS/WFN_scramble_27.jpg,imgJS/WFN_scramble_58.jpg,imgJS/WFN_19.jpg,imgJS/WFN_scramble_71.jpg"",""999"",""999"",""rsvp_img_15"",""3"",""4"",""2"",""6"",""2"",""8"",""2"",""12"",""1"",""rsvp_flux"",""156"",""139357"",""0.0-156.0"",""2365186""";
"301.42499995418,""<div style=""""font-size:24px";"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>"",""999"",""78"",""rsvpAnswHom"",""3"",""4"",""2"",""6"",""2"",""8"",""2"",""12"",""1"",""html-keyboard-response"",""157"",""139661"",""0.0-157.0"",""2365186"""
"999,""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""158"",""140706"",""0.0-158.0"",""2365186""";
"999,""fixation_cross"",""999"",""999"",""fixation"",""3"",""5"",""2"",""6"",""2"",""5"",""2"",""9"",""1"",""html-keyboard-response"",""159"",""141210"",""0.0-159.0"",""2365186""";
"999,""imgJS/WFN_scramble_41.jpg,imgJS/WFN_scramble_69.jpg,imgJS/WFN_scramble_3.jpg,imgJS/WFN_scramble_75.jpg,imgJS/WFN_scramble_58.jpg,imgJS/WFN_75.jpg,imgJS/WFN_scramble_71.jpg,imgJS/WFN_scramble_2.jpg,imgJS/WFN_scramble_29.jpg,imgJS/WMF_11.jpg,imgJS/WFN_"",""999"",""999"",""rsvp_img_15"",""3"",""5"",""2"",""6"",""2"",""5"",""2"",""9"",""1"",""rsvp_flux"",""160"",""142264"",""0.0-160.0"",""2365186""";
"463.04000000237,""<div style=""""font-size:24px";"><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>"",""999"",""78"",""rsvpAnswHom"",""3"",""5"",""2"",""6"",""2"",""5"",""2"",""9"",""1"",""html-keyboard-response"",""161"",""142729"",""0.0-161.0"",""2365186"""
"999,""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""162"",""143762"",""0.0-162.0"",""2365186""";
"999,""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""163"",""143767"",""0.0-163.0"",""2365186""";
"999,""instructions/instructionsDiapo/Slide12.jpg"",""999"",""999"",""instr"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""999"",""image-keyboard-response"",""164"",""146924"",""0.0-164.0"",""2365186""";
